Daerah,SumbuUtama,SumbuKecil,Keunikan,AreaBulatan,Diameter,KadarAir,Keliling,Bulatan,Ransum,Kelas
4347,109.3557051,51.28416875,0.883215923,4420,74.3960503,0.570247934,260.209,0.806779542,2.1323482030000003,2
4381,110.49489240000001,51.78753009,0.883364255,4477,74.68642745,0.7380390840000001,267.193,0.771139527,2.133619661,2
4170,107.62724650000001,50.44282234,0.883367603,4280,72.86569084,0.626502404,260.35400000000004,0.77306749,2.133648387,2
6082,129.098407,60.41631466,0.883735602,6204,87.99910744,0.661374511,308.106,0.805111386,2.136813669,2
5361,122.0585037,56.94218191,0.884513032,5510,82.61862501,0.6092045460000001,293.758,0.780685775,2.143551574,2
4506,111.70587749999999,51.9735486,0.885168084,4593,75.7444215,0.772633745,263.959,0.812695963,2.149283251,2
5623,125.2441841,58.1835187,0.885541309,5786,84.61339114,0.5659219,303.047,0.769410253,2.1525715,2
4390,110.6219338,51.36922513,0.885642633,4557,74.76310321,0.7395552559999999,276.911,0.7194389859999999,2.153467052,2
4542,113.02689240000001,52.40467224,0.8860195820000001,4719,76.04639381,0.609255533,283.19599999999997,0.7116767270000001,2.156809452,2
5642,125.86706229999999,58.21205006,0.886625358,5759,84.75622403,0.639972777,301.902,0.7778770629999999,2.162216624,2
4466,111.7161753,51.64579845,0.8867263320000001,4551,75.40747845,0.5768535260000001,264.342,0.8031492159999999,2.163122241,2
4707,115.89661170000001,53.48524695,0.8871448740000001,4834,77.4153637,0.833097345,281.35,0.747240192,2.166889345,2
4925,118.28476459999999,54.53488492,0.887375502,5035,79.18778162,0.877896613,280.448,0.78688525,2.168974314,2
2656,86.56781638,39.90651744,0.8874076120000001,2721,58.15259436,0.695652174,207.697,0.773708713,2.169265121,2
3215,96.03513343,44.11935531,0.888225108,3294,63.98019331,0.843168109,230.72799999999998,0.758909935,2.176712075,2
5188,121.00721609999998,55.57226815,0.8883083270000001,5350,81.27463785,0.561471862,295.728,0.74546102,2.177474846,2
5366,123.1519679,56.479028299999996,0.888636372,5587,82.65714365,0.628263669,299.08299999999997,0.7538363509999999,2.1804902040000003,2
3735,102.3709892,46.94326548,0.888663325,3821,68.96049376,0.654803647,242.407,0.7987486859999999,2.18073856,2
6063,131.29157790000002,60.17811905,0.888769328,6203,87.86154654,0.789453125,313.372,0.77584873,2.181716211,2
5443,123.66550120000001,56.66273543,0.8888524440000001,5545,83.24808011,0.6749751979999999,291.54,0.8047331640000001,2.182483784,2
4118,107.81827859999999,49.341171200000005,0.889141328,4217,72.40994714,0.693733154,255.68900000000002,0.791538634,2.185158479,2
4886,117.4406074,53.63079347,0.889639703,4985,78.87362307,0.578498698,281.305,0.7759047729999999,2.189798059,2
5083,120.0834497,54.82157996,0.889708521,5179,80.44797453,0.534827441,286.377,0.778849783,2.190441243,2
4432,112.36704979999999,51.29491408,0.889726353,4550,75.11988859,0.601193706,270.823,0.759343932,2.1906080130000003,2
5020,119.8737416,54.71854525,0.889739752,5104,79.94787373,0.528421053,285.79900000000004,0.772310913,2.190733345,2
4035,107.31172820000002,48.93080224,0.8899957490000001,4150,71.67650635,0.58469787,258.503,0.7587910990000001,2.193132409,2
3379,99.01478925,44.63155114,0.892646995,3491,65.5917405,0.653578337,237.593,0.752195573,2.218493122,2
